id,date,post_url,type,title,body,caption,tag0,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,@photo0,@photo1,@photo2,@inlinePhoto0,@inlinePhoto1,@inlinePhoto2,@inlinePhoto3,@inlinePhoto4,@inlinePhoto5,@inlinePhoto6,@inlinePhoto7,@inlinePhoto8,@inlinePhoto9,@inlinePhoto10,@inlinePhoto11,@inlinePhoto12,@inlinePhoto13,@inlinePhoto14,@inlinePhoto15,@inlinePhoto16,@inlinePhoto17,@inlinePhoto18,@inlinePhoto19
45140695642,2013-03-11 22:36:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45140695642/oled-xix-light-by-formfjord-for-kaneka-using-oled,photo, , ,OLED Xix light by formfjord for kaneka using OLED panels produced by kaneka formfjord has created ‘Xix’ a small light whose faceted sides play with the brightness of its environment reflecting patterned jewels of color. thin OLEDs are embedded between two solid bodies of cut-glass - discretely hiding the electroluminescent layers of technology - to create small geometric volumes which appear as a whimsy of kaleidoscopic crystals.    the lighting technology is hidden between two prisms of glass        the resulting forms are suspended kaleidoscopic crystals    a collection of ‘XiX’ lights reflect various shades of color image by michael tewes        two pyramids of glass sandwich the OLEDs which illuminate from withinimage by michael tewes  the cut-glass forms which are used to create the ‘XiX’ light    preparing the OLED panels    the OLED panels are secured within a metal frame        preparing the OLEDs    polishing the glass prisms      OLED LIGHTING international design competition designboom together with LG CHEM and LG Electronics is inviting the creative communityto develop commercially viable OLED LIGHTING concepts - for general lighting applications -for today’s current market. this competition is an opportunity for you to partakein developing the first generation of OLED lighting products and help bring the useof OLEDs into our everyday lives. participation is open to applicants from every country in the world: to professionals design-enthusiasts and students. registration is free and now open through may 10th 2013. http://bit.ly/YQrdUt,designboom,glass,light,andrea db, , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mjiag922ro1s75lgto1_1280.jpg, , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:XiX021.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:XiX03.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:XiX04.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:XiX051.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:XiX061.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:XiX071.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:XiX081.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:XiX091.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:XiX102.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:XiX112.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:XiX122.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:XiX132.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:oled1.jpg, , , , , , , 
45134703578,2013-03-11 21:24:27 GMT,http://ifthisthenth-ey.tumblr.com/post/45134703578/mary-katrantzou-x-colette-http-bit-ly-10djgfz,photo, , ,Mary Katrantzou x colette http://bit.ly/10DjGfZ  Current Elliott known for its unique denim cuts teamed up with queen of digital print Mary Katrantzou. The result of this collab is a capsule collection of denim pieces printed with passport stamps banknotes postage stamps and graphic patterns in a palette of soft white blue and pink. The collection will be available soon from colette. Stay tuned for the exact release date and discover the collection in the gallery on the next page. (…)Read the rest of Mary Katrantzou x colette (2 words) © 2013 Highsnobette for Titel Media. Author: jessie | Permalink | One comment | Add to del.icio.us | %%sharethis_link%%  Post tags: capsule collection colette current elliott,fashion,prints, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mji8lorqVE1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
45128919732,2013-03-11 20:12:41 GMT,http://ifthisthenth-ey.tumblr.com/post/45128919732/burberry-metallic-leather-ipad-case,photo, , ,Burberry Metallic Leather iPad Case http://bit.ly/Y5TYKH Burberry offers this sweet shiny metallic iPad case as part of their current accessory range. It is beautifully crafted from premium blue metallic textured leather and features besides the main compartment a partially concealed front pouch pocket and magnetic closure. The case is of course fully lined to protect your gadget from bumps and scratches. Get it now at Mr. Porter. Burberry Metallic Leather iPad Case is a post by Fritz Radtke on Highsnobiety. ,fashion,metalics, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mji8lk9lM41s75lgto1_1280.jpg, , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:Y5U0lY, , , , , , , , , , , , , , , , , , , 
45123928652,2013-03-11 19:02:26 GMT,http://ifthisthenth-ey.tumblr.com/post/45123928652/supreme-x-comme-des-garcons-shirt-capsule,photo, , ,Supreme x COMME des GARCONS SHIRT Capsule Collection Lookbook After presenting the capsule collection and the collaboration with Vans we now present a few lookbook images from the upcoming Supreme x COMME des GARCONS SHIRT collaboration. The collection with the exception of the sneakers is slated to hit Supreme NY LA and London stores along with Dover Street Market London on Thursday March 14th. Supreme’s Japan stores and Dover Street Market Ginza will begin selling the collection on Saturday March 16th. Check out a few images above and best of luck picking up your piece. Supreme x COMME des GARCONS SHIRT Capsule Collection Lookbook is a post by Brock Cardiner on Highsnobiety. http://bit.ly/ZufV6p,Highsnobiety,fashion,street,Brock Cardiner, , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mji8az2in91s75lgto1_1280.jpg, , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:ZAvtZC, , , , , , , , , , , , , , , , , , , 
45119584765,2013-03-11 17:48:38 GMT,http://ifthisthenth-ey.tumblr.com/post/45119584765/ambitious-riverfront-development-embraces-quad,photo, , ,Ambitious riverfront development embraces Quad Cities’ roots.: A massive complex on the Mississippi River will be the largest mixed-use development in Illinois according to a five-year development plan. The plan seeks to turn a long-vacant former industrial site into an economic engine for the Quad Cities region. The first element of the $150 million plan dubbed Fountainhead Quad Cities will be a Hyatt Place hotel (for short stays) and Hyatt House hotel (extended stays) both designed by JAHN. James DeStefano’s master plan calls for a variety of uses including a pharmacy credit union/bank drive-through food courts retail ou (Continue reading.) http://bit.ly/ZufWXT,architecture,reuse, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mji8asSDvs1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
45117466505,2013-03-11 17:10:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45117466505/adidas-google-talking-shoes-by-art-copy-code,photo, , ,adidas + google talking shoes by art copy & code  using an accelerometer gyroscope bluetooth and other technologies the talking shoe translates sneaker movements into funny and motivating commentary. The post adidas + google talking shoes by art copy & code appeared first on designboom. http://bit.ly/YTab8m,designboom,fashion,google,tech,wearables,rodrigo db, , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mji8aw3Wn61s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
45117451384,2013-03-11 17:10:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45117451384/micro-homes-buy-a-32-square-foot-gypsy-junker,photo, , ,Micro Homes: Buy a 32-Square-Foot ‘Gypsy Junker’ Cabin For $1200  Photo via Tiny House Listings A few years ago Massachusetts-based builder and tiny dwelling enthusiast Derek “Deek” Diedricksen used shipping pallets old windows and forsaken kitchen cabinets to construct a 32-square-foot guest cabin. The microhome listed recently for $1200 boasts big windows a transparent roof a sleeping platform and perhaps its most valuable asset a New York Times mention. When the Times covered Deek and his backyard menagerie of rickshaws sleeping huts and forts the tiny lodge was dubbed “Gypsy Junker”—though it really looks nothing like Portland’s tiny gypsy mobile home nor the place Charles Dickens once called his “gypsy summer tent.” Deek is selling the cabin to make room on his Boston property for future projects which include a houseboat and a tiny house on wheels: “I actually don’t want to part with this so much but my yard is so small and I need to make way.” More below. Photo via Tiny House Listings “One reviewer called me ‘a mad scientist with too much lumber on his hands’” Diedricksen told the Times. “Another one called it ‘This Old House Meets Wayne’s World.’” Photo via Tiny House Listings · NY Times Featured Weird Tiny Guest Cabin/Garden Shelter/Camping Shed [Tiny House Listings via BuzzFeed] · The $200 Microhouse [New York Times] · All Micro Homes posts [Curbed National] http://bit.ly/YdzX7o,Curbed National,architecture,micro,Amy Schellenbaum, , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mji855MXsq1s75lgto1_500.jpg, , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:13PzHA3,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:YdzX7m, , , , , , , , , , , , , , , , , , 
45117442336,2013-03-11 17:10:01 GMT,http://ifthisthenth-ey.tumblr.com/post/45117442336/untamed-mercedes-benz-exhibit-your-instagram,photo, , ,Untamed –  Mercedes-Benz Exhibit Your Instagram Photos in Paris http://bit.ly/ZueGnx,social media, , , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mji7x7L7Kq1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
45117437940,2013-03-11 17:09:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45117437940/everything-by-lernert-sander-everything-a,photo, , ,‘Everything’ by Lernert & Sander –  Everything.A perfume by Lernert & Sander Everything is a perfume by Lernert & Sander consisting of all fragrances launched in 2012.Over the last year Lernert & Sander collected almost 1400 samples of newly launched fragrances. By mixing the content of all of these bottles they created 1.5 liter of Everything. This unique perfume comes in a specially designed and hand blown bottle an enlargement of a classic sample bottle. From March 1st to 9th the bottle will be showcased at Colette 213 Rue St-Honoré in Paris. Visitors will have the rare chance to try it. Concept & Design: Lernert & SanderProducer: Maarten Le Roy (Wrong)Graphic design: Veronica DittingStyling: Ferry van der NatLight & technique: Ram van MeelCarpenter: Hadewig SteenwinkelSpecial thanks to Ferry van der Nat all the people at Wrong and our interns David in den Bosch Mathijs Kok & Derek van Egmond.  ,Fashion,Scent, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mji7x6KSkd1s75lgto1_1280.jpg, , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:94_everythingweb.jpg, , , , , , , , , , , , , , , , , , , 
45117434857,2013-03-11 17:09:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45117434857/this-just-in-sporty-on-the-street-by-daria,photo, , ,This Just In: Sporty on the Street by DARIA RADLINSKI With so many fresh items popping up each day OC’s stylist Daria brings you her favorites in “THIS JUST IN.” You know that lie you sometimes tell yourself––when you wear workout clothes all day to run errands––that you’ll make it to the gym but you never actually do? It’s okay nobody has to know. But the thing is the ADIDAS ORIGINALS X OC line of athletic wear is actually cute enough to wear all day with no one even questioning your motives. This yellow windbreaker looks just as good while running on the West Side Highway as it does over a mini dress. See what else we paired it with in this week’s “This Just In”! Okay so maybe you’re not actually going to play tennis in these but when they look this cute who cares? Kenzo SLEEVELESS FLOWER PRINT DRESS in blue/green adidas Originals x Opening Ceremony SHRUNKEN PARKA  adidas Originals x Opening Ceremony NEW YORK WEDGES   http://bit.ly/Y2EPZM,Fashion,sports, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mji7x4NJI61s75lgto1_400.jpg, , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:022713-tji4.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:022713-tji1.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:pop_76209_1.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:pop_77380_1.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:pop_77346_1.jpg, , , , , , , , , , , , , , , 
45117431661,2013-03-11 17:09:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45117431661/cool-materials-production-method-video-can-a,photo, , ,Cool Materials/Production Method Video: Can a Glass Snowboard be Done? I had one particularly severe design professor who hated materials swapping for the sake of materials swapping. For example if you brought in a design for something ordinarily made of leather but spec’d it for steel and you couldn’t back up your reason for the materials choice he would excoriate you. “That’s not profound that’s not clever” he would rant. “The materials are supposed to serve the design not whimsy.” Still sometimes it’s fun (particularly when there’s no danger of an “F” looming over your head) to see videos like this one where materials experimentation is done just for the hell of it. To create a piece of “ride-able art” the guys at California-based Signal Snowboards visited some of Italy’s master glass manufacturers to see if a glass snowboard was do-able. The first stop was the Vetrerira Aurora glass factory in Brescia where the board is first cut and formed. (Who knew you could hot-bend and laminate multiple layers of glass together like a skate deck?) Stop two was glass magicians Viraver Technologies where the glass was tempered bonded and cooked. Then came the biq questions: How would it perform on ice hard pack powder? Check it out and dig the crazy amount of machinery required to crank one of these out: http://bit.ly/ZAtcxz,glass,material,sports, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mji7x24EB01s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
45117428194,2013-03-11 17:09:45 GMT,http://ifthisthenth-ey.tumblr.com/post/45117428194/nike-debuts-first-ever-football-cleat-built-using,photo, , ,Nike Debuts First-Ever Football Cleat Built Using 3D Printing Technology http://bit.ly/ZueDIv,material,shoes, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mji7x03GHt1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
45115651466,2013-03-11 16:36:39 GMT,http://ifthisthenth-ey.tumblr.com/post/45115651466/the-innovator-video-profile-of-nike-shoe-designer,photo, , ,The Innovator: Video Profile of Nike Shoe Designer Mike Friton http://bit.ly/ZueCEw,fashion,materials,shoes, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mji7woklxT1s75lgto1_500.jpg, , , , , , , , , , , , , , , , , , , , , , 
45112198507,2013-03-11 15:24:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45112198507/supreme-x-comme-des-gar-ons-shirt,photo, , ,Supreme x COMME des GARÇONS SHIRT 2013             Supreme and COMME des GARÇONS reunited again to create another capsule collection to commemorate the 1st anniversary of the Dover Street Market Ginza store. The collection have a polka dot and digitised camo print all over it and the lookbook features Chloë Sevigny and skater Jason Dill photographed by Ari Marcopoulos. http://bit.ly/Xi7xw3,Fucking Young!,fashion,Adriano B., , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mji0p7ph9s1s75lgto1_1280.jpg, , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:ZDl9Ov,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:Xi7xfw,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:ZDl9Oz,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:Xi7xfA,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:ZDla4N,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:Xi7u3B,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:ZDla4P,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:Xi7ujP,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:ZDla4R,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:Xi7ujR,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:ZDlaSD, , , , , , , , , 
45109296187,2013-03-11 14:12:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45109296187/first-look-hudson-jeans-leather-patch-denim-for,photo, , ,First Look: Hudson Jeans Leather Patch Denim For Autumn 2013  I have been a little obsessed with these leather patched denim spotted on the Denim Guy as a preview of what Hudson Jeans will be showing this upcoming Fall 2013.Definirely a #Want. (…)Read the rest of First Look: Hudson Jeans Leather Patch Denim For Autumn 2013 (0 words) © 2013 Highsnobette for Titel Media. Author: SGP-Editor | Permalink | No comment | Add to del.icio.us | %%sharethis_link%%  Post tags: Fall 2013 Hudson Jeans http://bit.ly/ZDl9Or,Highsnobette.com,fashion,material,SGP-Editor, , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mji0p3jcex1s75lgto1_500.jpg, , , , , , , , , , , , , , , , , , , , , , 
45031542189,2013-03-10 16:24:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45031542189/puma-conflate-and-glide-ii-mid-styles-by-hussein,photo, , ,Puma Conflate and Glide II Mid Styles by Hussein Chalayan Puma welcomes two new styles from Hussein Chalayan‘s collection for the brand the Conflate and Glide II Mid. The Conflate is a low cut sneaker featuring a translucent sole a fashion-forward feather textile design and perforated leather for a luxurious touch. Glide II Mid is a minimalist high top sneaker with a full burnished upper hidden lace loops tonal laces and a clean vulcanised sole. Check out the latest Puma drops in store or online at Kith NYC. Puma Conflate and Glide II Mid Styles by Hussein Chalayan is a post by Maude Churchill on Highsnobiety. http://bit.ly/WeTkx4,Highsnobiety,fashion,Maude Churchill, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mjg6qqAVhy1s75lgto1_1280.jpg, , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:Y8yWxp, , , , , , , , , , , , , , , , , , , 
45026739828,2013-03-10 15:12:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45026739828/fish-bellies-lights-up-texas-there-is-only-one,photo, , ,Fish Bellies Lights Up Texas There is only one thing better than interactive art in my opinion: interactive art that lights up. Blessing Hancock and Joe O’Connell an artistic duo based in Tuscon Arizona have recently given the students of Texas State University a very large toy with which to play. As well as being a serious piece of art with an equally serious message it looks like great fun too.   Fish Bellies as the installation has been christened is created from a series of bolted acrylic sheets sculpted together to form a large biomorphic form. O’Connell and Hancock drew their inspiration from the nearby San Marcos River. The waterway is host to great biological diversity and the installation draws parallels between the life aquatic and the life academic.   Any and every university should be teeming with a miscellaneous not to mention motley student body in order to thrive and survive. And of course we all know that students can be different creatures when the sun goes down. Fish Bellies may look like a simple school of fish in the day time but when the evening draws in it is transformed in to a bioluminescent landscape.   That’s when the fun begins. O’Connell and Hancock have fitted the installation with touch sensitive technology. The students are able to control the internal LED structure by adjusting Fish Bellies’ color spectrum. In as much as it is meant to spark interest in the distinctive ecology and biology of the San Marcos River I am fairly sure it has earned any number of positive expressive comments in its own right.   http://bit.ly/WeTi8p,Kuriositas,architecture,light,noreply@blogger.com (RJ Evans), , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mjg6qnMg9o1s75lgto1_1280.jpg, , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:WeThRZ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:WeTkgD,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:WeTi8f,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:WeTkwR,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:WeTkwT,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:WeTi8j,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:WeTi8l,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:WeTkwV,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:Y8yTS6, , , , , , , , , , , 
45026317990,2013-03-10 15:05:46 GMT,http://ifthisthenth-ey.tumblr.com/post/45026317990/wearables-are-personifying-objects-latour-called,photo, , ,WEARABLES ARE PERSONIFYING OBJECTS - LATOUR CALLED IT: OBJECT-ORIENTED TECHNOLOGY  Meet Google’s “talking shoe” which aims to translate movement data in witty messages to users and their friends. The concept apparel showcased at the search giant’s swanky SXSW Interactive headquarters is part of a new arts project - ”Art Copy Code” – which aims to breathe a social life-like experience into everyday objects. “If standing still was a sport you’d be world champion” the trash-talking shoe projects on a monitor hanging over a rainbow-colored obstacle course after it senses I’ve been standing still. At a distance users seem a tad pathetic trying to trigger positive feedback from the shoe. But when I strapped it on I felt oddly compelled to impress my new automated coach. Combining coaching (even robotic coaching) made lifeless data unexpectedly motivational. Essentially it’s Richards Simmons in a shoe. In case critics think this is another one of Google’s flights of profitless creative fancy Arts Copy Code is deliberately about improving advertising. “It’s explicitly aimed at how translating how Silicon Valley thinks about technology into how creative agencies think about advertising” says project lead Aman Govil. Brands such as Nike who outfit professional athletes with health-tracking shoes and bracelets could broadcast an athlete’s spring-training performance in realtime. Rival athletes’ apparel could trash talk one another automatically. It’s still (very) early days for the arts project. The talking shoe (and shoe strap) concept was developed through a grant to electronics agency Yes Yes No. Google plans to open up the project to more everyday objects in the near future. One hypothetical use-case imagines Govil is an alarm block that sends snarky messages to co-workers if users have to hit the snooze on their alarm clock more than three times. There’s been heightened attention to research that quantifies how much our friends affect our weight success and personal lives. University of San Diego political scientist and Connected author James Fowler found that having an obese friend can significantly increase people’s chances of also having their own set of marshmallowy love handles. And it’s no secret that a spirited friend can get us up at 5 a.m. for a morning run as much as they can tempt us into finishing their plate of fries. Health startups have attempted to “gamify” good behavior by encouraging users to share personal goals with friends. Nike+ FuelBand for instance shares users’ exercise habits with their friends on the personal social network Path. This project attempts to remove the barrier presented by current products. The social aspect has always required one extra step of human effort. However fast a one-word message of encouragement could take to type about a friend’s morning run the minor inconvenience is enough to seriously limit engagement. This new automated personality seems to have a place especially when we’re all too busy to be personal. Currently the project is just a concept. There’s no need to jump over to the Google Play store and find the buy link. But Google Glass was just a concept at one point too. (via Forget Google Glass Google Debuts ‘Talking Shoe’ Concept At SXSWi Wants More Social Motivational Everyday Objects | TechCrunch),technology,wearables,latour,object-oriented, , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mjg9xmfefe1s75lgto1_400.jpg, , , , , , , , , , , , , , , , , , , , , , 
45026148006,2013-03-10 15:02:56 GMT,http://ifthisthenth-ey.tumblr.com/post/45026148006/meet-googles-talking-shoe-which-aims-to,photo, , ,Meet Google’s “talking shoe” which aims to translate movement data in witty messages to users and their friends. The concept apparel showcased at the search giant’s swanky SXSW Interactive headquarters is part of a new arts project - ”Art Copy Code” – which aims to breathe a social life-like experience into everyday objects. “If standing still was a sport you’d be world champion” the trash-talking shoe projects on a monitor hanging over a rainbow-colored obstacle course after it senses I’ve been standing still. At a distance users seem a tad pathetic trying to trigger positive feedback from the shoe. But when I strapped it on I felt oddly compelled to impress my new automated coach. Combining coaching (even robotic coaching) made lifeless data unexpectedly motivational. Essentially it’s Richards Simmons in a shoe. (via Forget Google Glass Google Debuts ‘Talking Shoe’ Concept At SXSWi Wants More Social Motivational Everyday Objects | TechCrunch),technology,wearables,google,android,fitness,health,motivation, , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mjg9swSG901s75lgto1_400.jpg, , , , , , , , , , , , , , , , , , , , , , 
45000295160,2013-03-10 05:00:17 GMT,http://ifthisthenth-ey.tumblr.com/post/45000295160/twitters-vine-app-raises-questions-about-social,photo, , ,Twitter’s Vine App Raises Questions About Social Media Age Restrictions (via Twitter’s Vine App Raises Questions About Social Media Age Restrictions : All Tech Considered : NPR),technology,sharing,privacy,vine,video,youth, , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mjfhwizdrt1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
45000200328,2013-03-10 04:58:51 GMT,http://ifthisthenth-ey.tumblr.com/post/45000200328/the-main-way-in-which-branding-has-been-embodied,photo, , ,The main way in which branding has been embodied in politics is through the concept of soft power. (via Rhizome | An Interview with Metahaven),technology,branding,metahaven,power,politics,graphic design,design, , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:util:node:tumblr-air:photos:tumblr_mjfhu4EyZP1s75lgto1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , 
