item,id,date,post_url,type,title,body0,body1,body2,body3,body4,body5,body6,body7,body8,body9,body10,body11,body12,body13,body14,body15,body16,body17,body18,body19,body20,body21,body22,body23,body24,caption0,caption1,caption2,caption3,caption4,caption5,caption6,caption7,caption8,caption9,caption10,caption11,caption12,caption13,caption14,caption15,caption16,caption17,caption18,caption19,caption20,caption21,caption22,caption23,caption24,tag0,tag1,tag2,tag3,tag4,tag5,tag6,tag7,tag8,tag9,tag10,tag11,tag12,tag13,tag14,@photo0,@photo1,@photo2,@photo3,@photo4,@photo5,@photo6,@photo7,@photo8,@photo9,@inlinePhoto0,@inlinePhoto1,@inlinePhoto2,@inlinePhoto3,@inlinePhoto4,@inlinePhoto5,@inlinePhoto6,@inlinePhoto7,@inlinePhoto8,@inlinePhoto9,@inlinePhoto10,@inlinePhoto11,@inlinePhoto12,@inlinePhoto13,@inlinePhoto14,@inlinePhoto15,@inlinePhoto16,@inlinePhoto17,@inlinePhoto18,@inlinePhoto19
29,45911430176,2013-03-21 13:35:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45911430176/inspired-by-light-online-seminar-call-for-participants,text,Inspired by Light online seminar call for participants,,Dezeen promotion: the founders of lighting consultancy Light Collective are inviting readers to attend an online seminar about how lighting designers find their inspiration on 26 March.,Sharon Stammers and Martin Lupton will discuss what stimulates today's designers to create innovative and sustainable lighting solutions installations or art pieces.,The Inspired by Light online seminar is on 26 March at 3pm GMT - register in advance by clicking here.,Previous seminars on lighting iconic buildings and OLED technology arealso available to watch.,We made a movie with Dietmar Thomas of Philips Lumiblade about the future of OLED technology see it here and read all our stories about Philips here.,The information below has been provided by Philips:,Inspired by Light,Inspired by Light is the next installment of the monthly Philips Lighting webinar programme. Presented by Martin Lupton and Sharon Stammers of renowned lighting consultancy Light Collective this interactive webinar will focus on how designers find inspiration.,Picasso once said that "inspiration does exist but it must find you working" and the Roman poet Ovid's insight was "the glow of inspiration warms us; it is a holy rapture". Martin and Sharon will discuss what inspires designers of today with a focus on light.,The word 'Inspiration' literally means to be "breathed upon". Throughout the history of mankind humans have believed that inspiration was a gift coming from the gods the muses or the divinity itself. Inspiration is the source of all creativity and innovation in artistic endeavor and its manifestation using the medium of light is truly fitting. Philips Lighting University in collaboration with Light Collective discusses the nature of inspiration its importance to us and how to find it.,Join Martin and Sharon in this interactive webinar on inspiration - March 26 2013 15:00 GMT: http://bit.ly/XNAvlK,Curated by Philips University the webinars form an education and knowledge-sharing programme with a new topic every month. Recent subjects range from overcoming the issues surrounding lighting iconic buildings such as the Empire State Building and Miami Tower and the resultant benefits of switching to sustainable lighting technologies to exploring the world of OLED technology hosted by Dietmar Thomas whofeatured in our film.,For more information about Light Collective visit and their involvement in the development of LightCollector read Dezeen's introduction to the collaboration here and see highlights from the app here.,See previous Philips Lighting webinars here.,www.lighting.philips.com, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,light, , , , , , , , , , , , , , ,none,none,none,none,none,none,none,none,none,none,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:dezeen_Inspired-by-Light-online-seminar-call-for-participants_1.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:dezeen_Inspired-by-Light-online-seminar-call-for-participants_2.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:dezeen_Inspired-by-Light-online-seminar-call-for-participants_3.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:dezeen_Inspired-by-Light-online-seminar-call-for-participants_4.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:dezeen_Inspired-by-Light-online-seminar-call-for-participants_5.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:Inspired-by-Light-online-seminar-call-for-participants.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:dezeen_Inspired-by-Light-online-seminar-call-for-participants_7.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:dezeen_Inspired-by-Light-online-seminar-call-for-participants_8.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:dezeen_Inspired-by-Light-online-seminar-call-for-participants_9.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:dezeen_Inspired-by-Light-online-seminar-call-for-participants_6.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:dezeen_Inspired-by-Light-online-seminar-call-for-participants_10.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:dezeen_Inspired-by-Light-online-seminar-call-for-participants_11.jpg, , , , , , , , 
28,45911473138,2013-03-21 13:36:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45911473138/google-applies-for-another-glass-patent-thinks,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,Google applies for another Glass patent thinks about controlling your garage door and fridge,,,In case you hadn't noticed the people over at Mountain View continue to work pretty hard on bringing yet more functionality to its Google Glass. During our patent application trawling this week we fished up another possible application for Google's future-wear where the finished product might fuse together augmented reality (and wireless connectivity) to control objects around your house. The headwear will apparently using visual identification RFID infra-red Bluetooth and even QR codes as methods for recognizing controllable devices. Once your well-designed head-mounted display picks up a target it would then pull down information related to the object including a control interface. These "superimposed controls" would then hover over the real-life objects (which would need to be WiFi-connected or otherwise) with garage doors and refrigerators both referenced as possibilities (we've added sketches for both of these after the break). Whether you'd then adjust these white goods with your voice or otherwise is still an unknown - the predictably fuzzy-worded patent application doesn't quite touch on any… touch interfaces.,,,(via Google applies for another Glass patent thinks about controlling your garage door and fridge), , , , , , , , , , , , , , , , , , ,hardware,wearables,google glass, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mk0j5fhOCF1s75lgto1_1280.jpg, , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:opengarage.jpg, , , , , , , , , , , , , , , , , , , 
27,45912832795,2013-03-21 14:12:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45912832795/glitch-art-inspired-typography-alphabent,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,Glitch art inspired typography,AlphabeNt: Experiments from A–Z presents the 26 characters of the Latin alphabet as you haven't seen them before: broken distorted and aesthetically corrupted using digitally destructive techniques not usually found in the designers handbook. Co-authors Drew Taylor and Daniel Purvis created the characters using audio editing software such as Audacity using standard text editors by overloading flatbed document scanners shaking iPhones and kicking computer tables.,It's a visual feast that makes use of digital printing and specialist paper stocks to best effect. AlphabeNt just launched through new South Australian publishing house Stolen Projects and the book is available here. A well-glitched launch video has also been released featuring a remix of the AlphabeNt book characters by British glitch artist Antonio Roberts.,,,http://bit.ly/ZHDr1s, , , , , , , , , , , , , , , , , , , ,art,glich art,new aesthetic, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mjx78ecwow1s75lgto1_1280.jpg, , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:alphabent-4.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:alphabent-5.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:alphabent-1.jpg, , , , , , , , , , , , , , , , , 
26,45915799821,2013-03-21 15:24:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45915799821/materialise-launches-new-flexible-durable,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,Materialise Launches New Flexible & Durable Material for Laser Sintering,,Remember Iris van Herpen's digitally-fabricated clothes from Paris Fashion Week? While we didn't realize it at the time the laser-sintered dress was made from a special material sexily named TPU 92A-1 specifically engineered to provide "durable elasticity." Translation: It's bendy as all get-out but highly abrasive- and tear-resistant and appears to have pretty excellent shape memory.,Take a look:,Materialise who laser-sintered the van Herpen dress has announced they're making the material available to its professional RP services customers. It seems it hasn't yet trickled down to their consumer-level i.materialise site keeping it out of reach for most of us but hopefully it's just a matter of time.,http://bit.ly/WCstLt, , , , , , , , , , , , , , , , , , , ,fashion,material,3d printing, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mjxrd83cqK1s75lgto1_500.jpg, , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:XosTCs,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:XosSyh,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:WCsu24,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:XosSyj, , , , , , , , , , , , , , , , 
25,45919208349,2013-03-21 16:36:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45919208349/the-hello-tomorrow-series-womens-only-club-opens,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,THE HELLO TOMORROW SERIES: Women's only club opens in London,Men's only clubs? Too many of them. The ultra-luxe women's only private club Grace Belgravia has opened in a historic grade-two listed building on West Halkin Street in central London for female sophisticates. It has all the good stuff including a gym spa and a restaurant-bar with bio-dynamic wine on its menu. Members get a personal Angel who acts as their personal assistant for the club. Lads who want in will have to wait for Thursday nights to enter the 11500 sq–ft premises - the only time when they're welcome to join the ladies for dinner.,,,,,,http://bit.ly/11ghA24, , , , , , , , , , , , , , , , , ,women,cultures, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mjz1xbiGiN1s75lgto1_1280.jpg, , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:Grace-5.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:Grace-3.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:Grace-4.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:Grace-2.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:Grace-1.jpg, , , , , , , , , , , , , , , 
24,45923047449,2013-03-21 17:48:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45923047449/create-kinect-3d-avatars-using-your-body-last,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,Create Kinect 3D Avatars Using Your Body,,Last week we showed you how Microsoft's new Kinect API lets you use your hands to draw on a painting program. But how about using gestures to create 3D models of any shape that you can use as Kinect avatars? No problem! That's exactly what Microsoft Research's Beijing team showed early this month at the company's TechFest 2013.,In the video above researcher Xiang Cao demoes their Kinect BodyAvatar which lets you build a 3D avatar of any shape you can imagine using your body as input. No need to master complex 3D modeling tools or programming though some artistic ability certainly helps. And granted the avatars still look like blobs of playdough but as the researchers refine the technology characters will start looking better.,But before you get too excited BodyAvatar didn't come out in Monday's Kinect for Windows SDK release. Let's hope Microsoft includes it in a future update but even if that doesn't happen users should be able to create their own BodyAvatar-like tool using some of Kinect's new capabilities.,In the video playlist below you can see some of the possibilities of the new SDK: Kinect's new gesture recognition interactions; Kinect Fusion's 3D modeling feature; and a demo of Kinect Fusion used for augmented reality. ,Ready for some hacking? Download the SDK here.,,http://bit.ly/11jS2F5, , , , , , , , , , , , , , , , ,kinect,tech,augmented reality, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mjz1xdlNbs1s75lgto1_r1_1280.jpg, , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:11ghCae, , , , , , , , , , , , , , , , , , , 
23,45927244867,2013-03-21 19:02:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45927244867/why-runways-are-so-white-its-been-widely-covered,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,Why Runways Are So White,It's been widely covered but don't want to miss posting the Buzzfeed article from yesterday asking why runways are so white. Five top casting directors responded and it's clear from some of their answers that the simple answer is that they themselves are racists–sometimes it's actually that simple! Barbara Nicoli casting director for Burberry Marchesa Gucci Emilio Pucci Armani Privé & Saint Laurent was the most egregious taking an old worldview on not only body types but what is sexy:,"It's also true that for example Caucasians have a specific body type black girls have a specific body shape and Asian girls have a specific body shape. So I guess there are some collections where it's more perfect for an Asian body shape because they are more flat and less sexy in a way. Asians they are not curvy so to put an Asian [who's] very flat [with a] baby body shape in a show where normally the designer knows they love sexy beautiful curvy girls it's a bit of nonsense.",But as bad as she was casting director James Scully was amazing calling out some of the heaviest hitters in the industry:,"I feel the Dior cast is just so pointedly white that it feels deliberate. I watch that show and it bothers me - I almost can't even concentrate on the clothes because of the cast. And recently they're changing from a very diverse worldwide multicultural cast to just a very Germanic-looking white girl. If I were at Dior tomorrow there would be black girls in that show. I was also disappointed that Saint Laurent Louis Vuitton Chanel and kind of every other important fashion house - not one of them were racially diverse at all this season. My own personal stance is that the more diverse the better. A lot of my casts were indicative of that especially Jason Wu and Tom Ford.",This is why I laugh when old media "journalists" complain and kvetch from their front-row seats about fashion bloggers ruining fashion meanwhile oohing and ahhing about Chanel's globe for half of their so-called reviews and complaining about who was or wasn't invited for the rest.  The truth is if new media didn't come along someone would have had to invent because old media coverage of fashion was failing badly and the unfortunate part is its classist/racist world view still exists and continues to poison the fashion environment of today.,http://bit.ly/11jS2VA, , , , , , , , , , , , , , , , , , ,cultures,fashion, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mjz1xf12Xk1s75lgto1_500.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
22,45932077539,2013-03-21 20:12:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45932077539/makerbot-reveals-prototype-desktop-3d-scanner,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,MakerBot reveals prototype desktop 3D scanner,News: American 3D printing company MakerBot has unveiled a prototype of a desktop scanner that will allow users to digitally scan objects they want to replicate with a 3D printer at home.,Launching the MakerBot Digitizer at the SXSW technology conference in Austin Texas last week the company's CEO Bre Pettis said: "Now everyone will be able to scan a physical item digitise it and print it in 3D – with little or no design experience.",The Digitizer works by using a webcam to locate the points at which two laser beams bounce off an object's surface. The points are mapped out and turned into a plan for a 3D model which can then be produced by a 3D printer like the desktop version sold by MakerBot.,"The MakerBot Digitizer Desktop 3D Scanner is a great tool for archiving prototyping replicating and digitising prototypes models parts artifacts artwork sculptures clay figures jewellery" added Prettis. "If something gets broken you can just scan it and print it again.",MakerBot hopes to make the Digitizer available to consumers this autumn but in the meantime users can register their interest on the company's website.,Last year Prettis told Dezeen that cheap 3D printers could bring manufacturing back into the home. "Before the industrial revolution everybody did work at home; there was a cottage industry" he said. "Now we're bringing the factory back to the individual.",Earlier this year we reported on a desktop machine that grinds up waste plastic to make new filament for 3D printers and news that firearms enthusiasts in the US are sharing 3D print files for illicit items like weapons medical devices and drugs – see all news on 3D printing.,Dezeen was also at SXSW as part of Hackney House Austin a showcase of the most exciting creative and digital companies from the London borough,http://bit.ly/XZmrFF, , , , , , , , , , , , , , , ,dezeen,fabrication,makerculture,tech,emilie chalcraft, , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mjz1xhwOZK1s75lgto1_500.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
21,45937776347,2013-03-21 21:24:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45937776347/pentagram-softlab-gimme-more-augmented-reality,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,pentagram + SOFTlab: gimme more' augmented reality at eyebeam,developed for the EPFL+ECAL lab in switzerland SOFTlab has designed the exhibition and graphics for the installation 'gimme more: is augmented reality the next medium?'. conceived in collaboration with pentagram's natasha jen at the eyebeam art + technology center  in new york the intervention showcased seven different installations by artists such as yuri suzuki who use augmented reality (AR) to tell stories in new ways. the typographic work for the show played on the intersection of AR - objects environments or interactions that have been enhanced with virtual content with the material and immaterial using simple elements of light and shape to create an abstracted effect helping introduce visitors to the subject., ,the triangles were die-cut and folded towards the street to create a dimensional surfaceimage courtesy alan tansey, ,using large structures made of tyvek sheets SOFTlab's design defines the gallery's open industrial space. wrapped around suspended cardboard tubes to create volume the panels act as dividers to help separate the installations and create an environment for the show. back-lit by custom-designed lighting fixtures the volumes contrast the texture of the tyvek to create a kind of glow at each installation. pixel-like modular typography forms the identity of the exhibition - scaled for various applications - from large graphics in the gallery window to the printed exhibition program. in exhibition signage the triangular modules were cut out or projected to create type that was dimensional and constantly changing.,silver mylar is adhered to the flaps to catch and reflect the lightimage courtesy alan tansey, ,visitors can see through the cutouts into the gallery insideimage courtesy alan tansey, ,inside the gallery the analogue treatment of the window was translated into a more dynamic digital approach for the title 'wall' at the entrance of the show. triangular pixels are cut folded or adhered on the tyvek while others were projected as animated pixels of light to complete the graphic. ultimately the effect successfully captures the exhibition's blur of the physical and digital., ,gimme more: is augmented reality the next medium?video courtesy SOFTlab, ,some triangular pixels were cut folded out or adhered on the tyvek while others were projected as animated pixels of lightimage courtesy alan tansey, ,,typography is cut and folded in triangular flaps that create a dimensional surface and are lit from within ,the cutout modular typography was used for numbers identifying the various artist installations accompanied by caption text in vinylimage courtesy alan tansey, ,pentagram's exhibition identity for 'gimme more' formed of pixel-like modulesimage courtesy SOFTlab, ,'texter' installation by cem sever that turns the user into an antenna for digital informationimage courtesy alan tansey, ,'beatvox' installation by yuri suzuki that allows users to control a set of drums using their voicesimage courtesy alan tansey,art,augmented reality,tech, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mjz1xk1bGE1s75lgto1_1280.jpg, , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:eyebeam021.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:eyebeam03.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:eyebeam041.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:eyebeam05.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:eyebeam06.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:eyebeam_01.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:EYEBEAM_FINAL_INVERT3.gif,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:eyebeam_02.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:eyebeam_03.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:eyebeam_04.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:eyebeam07.jpg,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:eyebeam08.jpg, , , , , , , , 
20,45943485240,2013-03-21 22:36:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45943485240/appraisal-theories-of-emotion-state-of-the-art,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,Appraisal Theories of Emotion: State of the Art and Future Development http://bit.ly/11jS3J5, , , , , , , , , , , , , , , , , , , , , , , , ,emotion,appraisal, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mjz1xlFGg71s75lgto1_r1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
19,45949354084,2013-03-21 23:48:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45949354084/current-emotion-research-in-philosophy-there,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,Current Emotion Research in Philosophy,There remains a division between the work of philosophers who draw on the sciences of the mind to understand emotion and those who see the philosophy of emotion as more self-sufficient. This article examines this methodological division before reviewing some of the debates that have figured in the philosophical literature of the last decade: whether emotion is a single kind of thing whether there are discrete categories of emotion and whether emotion is a form of perception. These questions have been addressed by both sides of the methodological divide and the integration of these two approaches would have clear benefits.,http://bit.ly/11ghEic, , , , , , , , , , , , , , , , , , , , , , ,emotion,philosophy, , , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mjz1xmrOyA1s75lgto1_r1_1280.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
18,45986788489,2013-03-22 12:32:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45986788489/big-data-needs-people-leaders-and-real-time,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,Big data needs people leaders and real-time analytics: A Structure:Data 2013 recap,In the afterglow of GigaOM's Structure:Data conference this week a few big-picture trends and surprising quotes stuck with us.,Data needs people my friend,Despite the much-discussed power of data there are roles for people to play in big data projects. Data increasingly influences companies' decision making processes but several speakers hit on the notion that people should be involved in big data storage and analysis.,It all starts with a human question. Before machines generate answers employees from many departments should feel empowered to ask good questions of data said John Sotham vice president of finance at BuildDirect.,Beyond questions humans need to decide which algorithms to employ and which data to use to answer questions said Scott Brave founder and chief technology officer of Baynote.,In data science machine use algorithms to make decisions with clean data for the sake of prediction and optimization said Sean Gurley chief technology officer of Quid. But in "data intelligence" humans "create change and shape the world we're in" using small sets of messy data he explained.,Sometimes algorithms don't bring the best results as well as people can. One website crowdsources identification of the top news to people as my colleague Kevin Tofel wrote. And at times it's wise to throw lots of people at big data challenges. With TopCoder there are competitions to discover the best software architecture algorithms and analytics said the company's chief technology officer Mike Lydon.,There was an exception to the man-and-machine rule. The software BeyondCore's software makes machines crunch all available variables to isolate the biggest profit generators. It displays charts and audibly tells you its findings.,It takes leadership,Becoming a data-driven company requires a human push said Paul Maritz chief strategist at EMC. "Change requires leadership" he said. "It requires people to understand what is happening and really get behind it and drive organizations to transform because none of us really like to change" he said. Only then can companies discover better ways to make money.,Meanwhile Amaya Souarez director of data center services at Microsoft saidthat lots of internal data doesn't automatically affect changes in strategy. "The data will help you in your discussions but it's not everything" she said. "It really does take a lot of personal interaction and commitment to that relationship" she said.,We want analytics and we want it now,Whether in Hadoop or in specialized databases our speakers showed why they want to see big data analytics to happen in real time.,Muddu Sudhakar vice president and general manager of the Pivotal Initiative's Cetas cloud and big data analytics platform called for "Hadoop high throughput low latency." And SQLstream CEO Damian Black said that 2013 "seems to be the year where it's all happening now. All Hadoop distributions are talking about streaming technology.",Ashok Srivastava chief data scientist at Verizon talked about what machines could do if they process data in real time: go through millions of new pictures users make on their cell phones and predict the health of a person or a machine based on changes over time. Similarly Maritz identified an opportunity telecommunications companies have yet to take advantage of: texting customers to apologize for a dropped call. "They can't even do that today let alone do more ambitious things on top of that" Maritz said.,Big data words to the wise,Executives IT administrators and others will likely discuss these themes in the coming months. A few statements from speakers also stand out:,"…What's really most intriguing is that you can be 100 percent guaranteed to be identified by simply your gait - how you walk." - Ira "Gus" Hunt chief technology officer of the CIA in a statement on the capabilities of a three-axis accelerometer,"Hadoop is hard - let's make no bones about it. It's damn hard to use. It's low-level infrastructure software and most people out there are not used to using low-level infrastructure software." - Todd Papaioannou founder and CEO of Continuuity in a statement on his lessons from Yahoo where he was chief cloud architect,- "I get asked all the time to explain How is Riak better than Hadoop?" - Justin Sheehy chief technology officer of Basho Technologies in a statement about how hype surrounding Hadoop and big data gets in the way of real discussion about solving data problems,- "What if you could send your sperm over email to somebody else and print the sperm on the other end?" - Naveen Jain founder and CEO of Inome in astatement about disruptions in big data from other industries,(via Big data needs people leaders and real-time analytics: A Structure:Data 2013 recap - Tech News and Analysis), , ,tech,big data,data intelligence,data science, , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mk2au1jU3D1s75lgto1_400.jpg, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
17,45990671204,2013-03-22 14:12:00 GMT,http://ifthisthenth-ey.tumblr.com/post/45990671204/4moms-childcare-products-sophisticated-designs,photo, , , , , , , , , , , , , , , , , , , , , , , , , , ,4Moms' Childcare Products: Sophisticated Designs Yield High Ease of Use,Why would a company that creates baby products have robotocists on staff? Well check out what 4Moms' Origami stroller can do:,How awesome is that? In addition to the physical feature it has-the onboard storage and the peekaboo window that I'd imagine are de rigueur-it's the technical aspects that most impress me. Having a generator in the wheel that automatically charges your cell phone seems particularly brilliant.,Then there's the LCD dashboard which sounds gimmicky at first but useful on closer inspection: While you might be able to do without the speedometer an odometer tells you how far you've traveled and the current ambient temperature is displayed helping you decide whether you ought throw another layer on your tyke.,And of course there's that crazy power folding/unfolding operation. (And yes it's got baby sensors so it cannot accidentally be activated while the child is onboard.),,http://bit.ly/11ghG9O, , , , , , , , , , , , , , , , , , ,design,moms,women, , , , , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:tumblr_mjz1xoUh1O1s75lgto1_500.jpg, , , , , , , , , ,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:11jS3ZE,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:11ghEio,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:11jS1km,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:11jS1kq,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:11ghG9X,Users:troytherrien:Insync:info@th-ey.co:GIT:therrienbarley.com:server:routes:tumblr-air:photos:11jS1kw, , , , , , , , , , , , , , 
